y,x,h,alpha,board,type,vy,vx
9.75000,70.50000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,71.25000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,72.00000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,72.75000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,73.50000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,74.25000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,75.00000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,75.75000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,76.50000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,77.25000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,78.00000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,78.75000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,79.50000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,80.25000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,81.00000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,81.75000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,82.50000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,83.25000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,84.00000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,84.75000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,85.50000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,86.25000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,87.00000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,87.75000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,88.50000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,89.25000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,90.00000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,90.75000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,91.50000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,92.25000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,93.00000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,93.75000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,94.50000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,95.25000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,96.00000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,96.75000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,97.50000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,98.25000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,99.00000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,99.75000,95.00000,4,no,fixed,-0.00000,-0.00000
9.75000,100.50000,90.00000,4,no,fixed,-0.00000,-0.00000
10.50000,0.00000,100.00000,4,v_left,fixed,-0.00000,0.23978
10.50000,0.75000,99.82017,1,no,fixed,-0.00934,0.23816
10.50000,1.50000,99.64155,1,no,fixed,-0.01834,0.23507
10.50000,2.25000,99.46525,1,no,fixed,-0.02667,0.23074
10.50000,3.00000,99.29220,1,no,fixed,-0.03412,0.22549
10.50000,3.75000,99.12307,1,no,fixed,-0.04053,0.21968
10.50000,4.50000,98.95832,1,no,fixed,-0.04589,0.21362
10.50000,5.25000,98.79810,1,no,fixed,-0.05021,0.20757
10.50000,6.00000,98.64243,1,no,fixed,-0.05362,0.20174
10.50000,6.75000,98.49112,1,no,fixed,-0.05625,0.19624
10.50000,7.50000,98.34394,1,no,fixed,-0.05824,0.19113
10.50000,8.25000,98.20059,1,no,fixed,-0.05974,0.18644
10.50000,9.00000,98.06076,1,no,fixed,-0.06085,0.18213
10.50000,9.75000,97.92416,1,no,fixed,-0.06168,0.17818
10.50000,10.50000,97.79053,1,no,fixed,-0.06231,0.17454
10.50000,11.25000,97.65962,1,no,fixed,-0.06277,0.17118
10.50000,12.00000,97.53124,1,no,fixed,-0.06312,0.16806
10.50000,12.75000,97.40520,1,no,fixed,-0.06338,0.16515
10.50000,13.50000,97.28134,1,no,fixed,-0.06358,0.16243
10.50000,14.25000,97.15951,1,no,fixed,-0.06373,0.15989
10.50000,15.00000,97.03959,1,no,fixed,-0.06384,0.15750
10.50000,15.75000,96.92146,1,no,fixed,-0.06395,0.15524
10.50000,16.50000,96.80503,1,no,fixed,-0.06405,0.15308
10.50000,17.25000,96.69022,1,no,fixed,-0.06415,0.15095
10.50000,18.00000,96.57701,1,no,fixed,-0.06422,0.14894
10.50000,18.75000,96.46530,1,no,fixed,-0.06430,0.14681
10.50000,19.50000,96.35520,1,no,fixed,-0.06424,0.14512
10.50000,20.25000,96.24636,1,no,fixed,-0.06435,0.14254
10.50000,21.00000,96.13945,1,no,fixed,-0.06384,0.12080
10.50000,21.75000,96.04885,1,no,fixed,-0.04310,0.11216
10.50000,22.50000,95.96473,1,no,fixed,-0.01595,0.11243
10.50000,23.25000,95.88040,1,no,fixed,-0.01012,0.11111
10.50000,24.00000,95.79707,1,no,fixed,-0.01125,0.11048
10.50000,24.75000,95.71421,1,no,fixed,-0.01142,0.10942
10.50000,25.50000,95.63215,1,no,fixed,-0.01199,0.10829
10.50000,26.25000,95.55093,1,no,fixed,-0.01230,0.10731
10.50000,27.00000,95.47044,1,no,fixed,-0.01274,0.10608
10.50000,27.75000,95.39088,1,no,fixed,-0.01304,0.10445
10.50000,28.50000,95.31254,1,no,fixed,-0.01288,0.10401
10.50000,29.25000,95.23453,1,no,fixed,-0.01318,0.10285
10.50000,30.00000,95.15740,1,no,fixed,-0.01337,0.09938
10.50000,30.75000,95.08286,1,no,fixed,-0.01136,0.10163
10.50000,31.50000,95.00664,1,no,fixed,-0.01130,0.10458
10.50000,32.25000,94.92820,1,no,fixed,-0.01363,0.10513
10.50000,33.00000,94.84936,1,no,fixed,-0.01727,0.09189
10.50000,33.75000,94.78044,1,no,fixed,-0.01098,0.10295
10.50000,34.50000,94.70323,1,no,fixed,-0.01374,0.11676
10.50000,35.25000,94.61566,4,ugol_1,zero_gradient,-0.00000,-0.00000
10.50000,36.00000,94.57183,4,h_bottom,zero_gradient,-0.00000,0.09897
10.50000,36.75000,94.49760,4,h_bottom,zero_gradient,-0.00000,0.05608
10.50000,37.50000,94.45554,4,ugol_3,zero_gradient,-0.00000,-0.00000
10.50000,38.25000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,39.00000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,39.75000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,40.50000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,41.25000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,42.00000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,42.75000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,43.50000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,44.25000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,45.00000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,45.75000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,46.50000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,47.25000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,48.00000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,48.75000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,49.50000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,50.25000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,51.00000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,51.75000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,52.50000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,53.25000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,54.00000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,54.75000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,55.50000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,56.25000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,57.00000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,57.75000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,58.50000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,59.25000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,60.00000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,60.75000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,61.50000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,62.25000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,63.00000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,63.75000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,64.50000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,65.25000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,66.00000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,66.75000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,67.50000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,68.25000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,69.00000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,69.75000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,70.50000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,71.25000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,72.00000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,72.75000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,73.50000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,74.25000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,75.00000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,75.75000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,76.50000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,77.25000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,78.00000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,78.75000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,79.50000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,80.25000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,81.00000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,81.75000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,82.50000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,83.25000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,84.00000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,84.75000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,85.50000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,86.25000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,87.00000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,87.75000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,88.50000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,89.25000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,90.00000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,90.75000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,91.50000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,92.25000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,93.00000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,93.75000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,94.50000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,95.25000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,96.00000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,96.75000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,97.50000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,98.25000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,99.00000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,99.75000,95.00000,4,no,fixed,-0.00000,-0.00000
10.50000,100.50000,90.00000,4,no,fixed,-0.00000,-0.00000
11.25000,0.00000,100.00000,4,v_left,fixed,-0.00000,0.23043
11.25000,0.75000,99.82718,1,no,fixed,-0.00808,0.22917
11.25000,1.50000,99.65530,1,no,fixed,-0.01589,0.22673
11.25000,2.25000,99.48525,1,no,fixed,-0.02323,0.22329
11.25000,3.00000,99.31778,1,no,fixed,-0.02989,0.21908
11.25000,3.75000,99.15348,1,no,fixed,-0.03578,0.21433
11.25000,4.50000,98.99273,1,no,fixed,-0.04083,0.20929
11.25000,5.25000,98.83576,1,no,fixed,-0.04507,0.20416
11.25000,6.00000,98.68264,1,no,fixed,-0.04856,0.19911
11.25000,6.75000,98.53331,1,no,fixed,-0.05137,0.19425
11.25000,7.50000,98.38763,1,no,fixed,-0.05362,0.18964
11.25000,8.25000,98.24540,1,no,fixed,-0.05540,0.18532
11.25000,9.00000,98.10640,1,no,fixed,-0.05681,0.18130
11.25000,9.75000,97.97043,1,no,fixed,-0.05792,0.17756
11.25000,10.50000,97.83726,1,no,fixed,-0.05880,0.17407
11.25000,11.25000,97.70670,1,no,fixed,-0.05950,0.17083
11.25000,12.00000,97.57858,1,no,fixed,-0.06006,0.16780
11.25000,12.75000,97.45274,1,no,fixed,-0.06051,0.16495
11.25000,13.50000,97.32902,1,no,fixed,-0.06088,0.16229
11.25000,14.25000,97.20730,1,no,fixed,-0.06118,0.15978
11.25000,15.00000,97.08747,1,no,fixed,-0.06144,0.15740
11.25000,15.75000,96.96942,1,no,fixed,-0.06165,0.15514
11.25000,16.50000,96.85307,1,no,fixed,-0.06185,0.15298
11.25000,17.25000,96.73833,1,no,fixed,-0.06202,0.15088
11.25000,18.00000,96.62517,1,no,fixed,-0.06216,0.14886
11.25000,18.75000,96.51353,1,no,fixed,-0.06227,0.14687
11.25000,19.50000,96.40337,1,no,fixed,-0.06232,0.14500
11.25000,20.25000,96.29462,1,no,fixed,-0.06237,0.14306
11.25000,21.00000,96.18733,1,no,fixed,-0.06229,0.14154
11.25000,21.75000,96.08117,1,no,fixed,-0.06237,0.13931
11.25000,22.50000,95.97669,1,no,fixed,-0.06195,0.11826
11.25000,23.25000,95.88800,1,no,fixed,-0.04183,0.10998
11.25000,24.00000,95.80551,1,no,fixed,-0.01541,0.11032
11.25000,24.75000,95.72277,1,no,fixed,-0.00990,0.10884
11.25000,25.50000,95.64114,1,no,fixed,-0.01108,0.10798
11.25000,26.25000,95.56016,1,no,fixed,-0.01115,0.10687
11.25000,27.00000,95.48000,1,no,fixed,-0.01161,0.10578
11.25000,27.75000,95.40066,1,no,fixed,-0.01182,0.10461
11.25000,28.50000,95.32221,1,no,fixed,-0.01194,0.10372
11.25000,29.25000,95.24442,1,no,fixed,-0.01207,0.10266
11.25000,30.00000,95.16743,1,no,fixed,-0.01206,0.10139
11.25000,30.75000,95.09138,1,no,fixed,-0.01161,0.10169
11.25000,31.50000,95.01511,1,no,fixed,-0.01180,0.10224
11.25000,32.25000,94.93843,1,no,fixed,-0.01284,0.10149
11.25000,33.00000,94.86231,1,no,fixed,-0.01390,0.09817
11.25000,33.75000,94.78868,1,no,fixed,-0.01295,0.10019
11.25000,34.50000,94.71354,1,no,fixed,-0.01427,0.10076
11.25000,35.25000,94.63797,1,no,fixed,-0.01714,0.08820
11.25000,36.00000,94.57182,1,no,fixed,-0.01070,0.09897
11.25000,36.75000,94.49758,1,no,fixed,-0.01312,0.11216
11.25000,37.50000,94.41346,4,ugol_1,zero_gradient,-0.00000,-0.00000
11.25000,38.25000,94.37136,4,h_bottom,zero_gradient,-0.00000,0.09312
11.25000,39.00000,94.30152,4,h_bottom,zero_gradient,-0.00000,0.10106
11.25000,39.75000,94.22573,4,h_bottom,zero_gradient,-0.00000,0.05669
11.25000,40.50000,94.18321,4,ugol_3,zero_gradient,-0.00000,-0.00000
11.25000,41.25000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,42.00000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,42.75000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,43.50000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,44.25000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,45.00000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,45.75000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,46.50000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,47.25000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,48.00000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,48.75000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,49.50000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,50.25000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,51.00000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,51.75000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,52.50000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,53.25000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,54.00000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,54.75000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,55.50000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,56.25000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,57.00000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,57.75000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,58.50000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,59.25000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,60.00000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,60.75000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,61.50000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,62.25000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,63.00000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,63.75000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,64.50000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,65.25000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,66.00000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,66.75000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,67.50000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,68.25000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,69.00000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,69.75000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,70.50000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,71.25000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,72.00000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,72.75000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,73.50000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,74.25000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,75.00000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,75.75000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,76.50000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,77.25000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,78.00000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,78.75000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,79.50000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,80.25000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,81.00000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,81.75000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,82.50000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,83.25000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,84.00000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,84.75000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,85.50000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,86.25000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,87.00000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,87.75000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,88.50000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,89.25000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,90.00000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,90.75000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,91.50000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,92.25000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,93.00000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,93.75000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,94.50000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,95.25000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,96.00000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,96.75000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,97.50000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,98.25000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,99.00000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,99.75000,95.00000,4,no,fixed,-0.00000,-0.00000
11.25000,100.50000,90.00000,4,no,fixed,-0.00000,-0.00000
12.00000,0.00000,100.00000,4,v_left,fixed,-0.00000,0.22236
12.00000,0.75000,99.83323,1,no,fixed,-0.00707,0.22135
12.00000,1.50000,99.66722,1,no,fixed,-0.01394,0.21940
12.00000,2.25000,99.50267,1,no,fixed,-0.02045,0.21663
12.00000,3.00000,99.34020,1,no,fixed,-0.02645,0.21319
12.00000,3.75000,99.18031,1,no,fixed,-0.03185,0.20927
12.00000,4.50000,99.02335,1,no,fixed,-0.03660,0.20505
12.00000,5.25000,98.86957,1,no,fixed,-0.04069,0.20068
12.00000,6.00000,98.71906,1,no,fixed,-0.04416,0.19629
12.00000,6.75000,98.57184,1,no,fixed,-0.04706,0.19200
12.00000,7.50000,98.42784,1,no,fixed,-0.04946,0.18786
12.00000,8.25000,98.28695,1,no,fixed,-0.05144,0.18392
12.00000,9.00000,98.14901,1,no,fixed,-0.05306,0.18019
12.00000,9.75000,98.01387,1,no,fixed,-0.05438,0.17668
12.00000,10.50000,97.88136,1,no,fixed,-0.05547,0.17337
12.00000,11.25000,97.75133,1,no,fixed,-0.05637,0.17027
12.00000,12.00000,97.62363,1,no,fixed,-0.05711,0.16734
12.00000,12.75000,97.49812,1,no,fixed,-0.05773,0.16459
12.00000,13.50000,97.37468,1,no,fixed,-0.05825,0.16199
12.00000,14.25000,97.25319,1,no,fixed,-0.05869,0.15952
12.00000,15.00000,97.13355,1,no,fixed,-0.05906,0.15718
12.00000,15.75000,97.01566,1,no,fixed,-0.05939,0.15495
12.00000,16.50000,96.89945,1,no,fixed,-0.05967,0.15281
12.00000,17.25000,96.78485,1,no,fixed,-0.05992,0.15074
12.00000,18.00000,96.67179,1,no,fixed,-0.06013,0.14875
12.00000,18.75000,96.56023,1,no,fixed,-0.06030,0.14681
12.00000,19.50000,96.45012,1,no,fixed,-0.06043,0.14495
12.00000,20.25000,96.34140,1,no,fixed,-0.06052,0.14314
12.00000,21.00000,96.23405,1,no,fixed,-0.06056,0.14146
12.00000,21.75000,96.12795,1,no,fixed,-0.06061,0.13973
12.00000,22.50000,96.02316,1,no,fixed,-0.06057,0.13839
12.00000,23.25000,95.91936,1,no,fixed,-0.06070,0.13639
12.00000,24.00000,95.81707,1,no,fixed,-0.06042,0.11584
12.00000,24.75000,95.73019,1,no,fixed,-0.04085,0.10766
12.00000,25.50000,95.64945,1,no,fixed,-0.01505,0.10790
12.00000,26.25000,95.56852,1,no,fixed,-0.00962,0.10642
12.00000,27.00000,95.48871,1,no,fixed,-0.01072,0.10557
12.00000,27.75000,95.40953,1,no,fixed,-0.01069,0.10449
12.00000,28.50000,95.33116,1,no,fixed,-0.01099,0.10359
12.00000,29.25000,95.25347,1,no,fixed,-0.01110,0.10267
12.00000,30.00000,95.17647,1,no,fixed,-0.01120,0.10185
12.00000,30.75000,95.10009,1,no,fixed,-0.01121,0.10150
12.00000,31.50000,95.02396,1,no,fixed,-0.01147,0.10121
12.00000,32.25000,94.94805,1,no,fixed,-0.01201,0.10043
12.00000,33.00000,94.87273,1,no,fixed,-0.01253,0.09912
12.00000,33.75000,94.79839,1,no,fixed,-0.01265,0.09887
12.00000,34.50000,94.72424,1,no,fixed,-0.01324,0.09789
12.00000,35.25000,94.65082,1,no,fixed,-0.01385,0.09464
12.00000,36.00000,94.57984,1,no,fixed,-0.01257,0.09656
12.00000,36.75000,94.50742,1,no,fixed,-0.01348,0.09697
12.00000,37.50000,94.43469,1,no,fixed,-0.01575,0.08446
12.00000,38.25000,94.37134,1,no,fixed,-0.00858,0.09312
12.00000,39.00000,94.30151,1,no,fixed,-0.00787,0.10106
12.00000,39.75000,94.22571,1,no,fixed,-0.01225,0.11338
12.00000,40.50000,94.14068,4,ugol_1,zero_gradient,-0.00000,-0.00000
12.00000,41.25000,94.09812,4,h_bottom,zero_gradient,-0.00000,0.09549
12.00000,42.00000,94.02651,4,h_bottom,zero_gradient,-0.00000,0.05420
12.00000,42.75000,93.98585,4,ugol_3,zero_gradient,-0.00000,-0.00000
12.00000,43.50000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,44.25000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,45.00000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,45.75000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,46.50000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,47.25000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,48.00000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,48.75000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,49.50000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,50.25000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,51.00000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,51.75000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,52.50000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,53.25000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,54.00000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,54.75000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,55.50000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,56.25000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,57.00000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,57.75000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,58.50000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,59.25000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,60.00000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,60.75000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,61.50000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,62.25000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,63.00000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,63.75000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,64.50000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,65.25000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,66.00000,95.00000,4,no,fixed,-0.00000,-0.00000
12.00000,66.75000,95.00000,4,no,fixed,-0.00000,-0.00000
